CODE,Product,Year,NFIRMS,NPLTS,HERF,ENTROPY,C1,C2,C3,C4,TCAP,Q,CU,FRB,GNP,NENTR,ENTRCAP,NEXIT,EXITCAP,NEWPLT,INCCAP,CLOSED,NNEW,NINC,EXCESS,EXCES100,SDGROW,BOTCAP,CUMCAP,CUMQ,MAXQ,DELUSV,USV,DEFLATOR,ABSCOST,NPATENTS,CUMPAT27,CUMPAT37,CUMSMP,CUMUSO,CUMFOR,VIPCT,DISP
68,Ethylene ,71,22,38,0.101,2.681,0.239,0.378,0.452,0.511,18515,17475,0.834,78.5,1122.4,2,1800,0,0,1800,3255,175,2,6,0,0.058,0.093,75,19665,139276,17475,0.978,3.031,116.3,15,15,514,484,0,0,0,0.264,0.06
68,Ethylene ,72,24,39,0.087,2.79,0.214,0.324,0.402,0.48,23395,20568,0.876,83.5,1185.9,0,0,0,0,0,645,475,0,6,0.002,0.111,0.087,75,24720,156751,20568,0.984,2.98,119.4,15,9,529,499,0,0,0,0.275,0.06
68,Ethylene ,73,24,37,0.084,2.806,0.199,0.317,0.397,0.471,23565,22164,0.92,87.6,1254.3,1,500,1,500,500,1700,1165,1,8,0,0.054,0.064,90,25365,177319,22164,1.112,-99.9,128,15,17,538,508,0,0,0,0.308,0.06
68,Ethylene ,74,24,36,0.084,2.793,0.175,0.328,0.411,0.488,24600,22866,0.907,83.7,1246.3,2,1020,0,0,1020,435,210,2,5,0,0.052,0.07,90,27565,199483,22866,-99.9,-99.9,164,15,7,555,525,0,0,0,-99.9,0.06
68,Ethylene ,75,26,38,0.078,2.864,0.167,0.313,0.392,0.46,25845,20499,0.777,72.9,1231.6,0,0,0,0,0,1310,260,0,7,0.012,0.116,0.117,20,29020,222349,22866,-99.9,-99.9,-99.9,15,11,562,532,0,0,0,-99.9,0.06
68,Ethylene ,76,26,37,0.075,2.877,0.155,0.3,0.385,0.455,26895,22475,0.801,79.6,1298.2,0,0,0,0,1300,1240,200,1,5,0.056,0.173,0.09,20,30330,242848,22866,-99.9,-99.9,-99.9,15,18,573,543,0,0,0,-99.9,0.06
68,Ethylene ,77,26,38,0.074,2.894,0.15,0.293,0.393,0.45,29235,25172,0.806,82.2,1369.7,0,0,0,0,0,4055,50,0,10,0.044,0.158,0.1,20,32870,265323,25172,-99.9,-99.9,-99.9,15,37,591,561,0,0,0,-99.9,0.06
68,Ethylene ,78,26,38,0.071,2.883,0.132,0.258,0.35,0.436,33240,25955,0.769,84.7,1438.6,0,0,1,1000,1000,1170,1190,1,4,0.145,0.273,0.1,20,36925,290495,25955,-99.9,-99.9,-99.9,15,46,628,598,0,0,0,-99.9,0.06
68,Ethylene ,79,25,37,0.071,2.862,0.13,0.247,0.336,0.42,34220,29904,0.836,86,1479.4,0,0,0,0,0,3135,0,0,3,0.02,0.125,0.051,20,39095,316450,29904,-99.9,-99.9,-99.9,15,41,674,644,0,0,0,-99.9,0.06
68,Ethylene ,80,25,37,0.075,2.82,0.138,0.252,0.359,0.445,37355,28667,0.765,79.6,1475,0,0,0,0,0,965,730,0,3,0.115,0.23,0.088,20,42230,346354,29904,-99.9,-99.9,-99.9,15,35,715,685,0,0,0,-99.9,0.06
68,Ethylene ,81,25,37,0.074,2.83,0.128,0.247,0.358,0.441,37590,29418,0.761,79.4,1513.8,0,0,0,0,0,2430,315,0,4,0.129,0.229,0.081,20,43195,375021,29904,-99.9,-99.9,-99.9,15,39,750,720,0,0,0,-99.9,0.06
68,Ethylene ,82,25,35,0.076,2.818,0.144,0.261,0.373,0.451,39705,24683,0.634,71.1,1485.4,0,0,1,890,0,200,1760,0,1,0.16,0.31,0.131,20,45625,404439,29904,-99.9,-99.9,-99.9,15,41,789,759,0,0,0,-99.9,0.06
68,Ethylene ,83,24,33,0.08,2.769,0.149,0.272,0.388,0.463,38145,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0.129,0.264,0,20,45825,429122,29904,-99.9,-99.9,-99.9,15,51,830,800,0,0,0,-99.9,0.06
69,Urea ,56,-99.9,0,-99.9,0,0,0,0,0,0,422,0,86.4,671.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140,422,-99.9,-99.9,-99.9,4,8,113,58,0,0,0,-99.9,0.55
69,Urea ,57,-99.9,0,-99.9,0,0,0,0,0,0,487,0,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562,487,-99.9,-99.9,-99.9,4,13,121,66,0,0,0,-99.9,0.55
69,Urea ,58,-99.9,0,-99.9,0,0,0,0,0,0,531,0,75.2,680.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3049,531,-99.9,-99.9,-99.9,4,15,134,79,0,0,0,-99.9,0.55
69,Urea ,59,-99.9,0,-99.9,0,0,0,0,0,0,661,0,81.9,721.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580,661,-99.9,-99.9,-99.9,4,8,149,94,0,0,0,-99.9,0.55
69,Urea ,60,12,14,0.135,2.23,0.246,0.44,0.535,0.62,1057,747,0.674,80.2,737.2,3,104,0,0,104,0,0,3,0,0.237,0.344,0.065,20,1057,4241,747,-99.9,-99.9,97.8,4,7,157,102,0,0,0,-99.9,0.55
69,Urea ,61,15,17,0.115,2.417,0.224,0.401,0.487,0.564,1161,915,0.786,77.4,756.6,0,0,0,0,0,5,0,0,1,0.142,0.233,0.074,18,1161,4988,915,-99.9,4.302,98,4,16,164,109,0,0,0,0.968,0.55
69,Urea ,62,15,17,0.114,2.423,0.223,0.399,0.485,0.562,1166,1029,0.837,81.6,800.3,3,91,0,0,126,0,0,4,0,0.004,0.125,0.063,20,1166,5903,1029,1.012,4.349,97.7,4,14,180,125,0,0,0,0.94,0.55
69,Urea ,63,18,21,0.096,2.612,0.201,0.36,0.437,0.507,1292,1106,0.746,83.5,832.5,4,137,0,0,317,65,0,6,1,0.042,0.156,0.063,20,1292,6932,1106,0.99,4.31,97.7,4,17,194,139,0,0,0,0.918,0.55
69,Urea ,64,22,27,0.086,2.722,0.155,0.308,0.43,0.505,1674,1244,0.708,85.6,876.4,2,42,0,0,42,123,0,2,3,0.208,0.327,0.063,5,1674,8038,1244,0.989,4.259,97.4,4,24,211,156,0,0,0,0.923,0.55
69,Urea ,65,24,29,0.077,2.808,0.141,0.28,0.392,0.465,1839,1395,0.73,89.6,929.3,0,0,0,0,0,145,0,0,3,0.146,0.263,0.024,5,1839,9282,1395,0.948,4.039,98.6,4,15,235,180,0,0,0,0.884,0.55
69,Urea ,66,24,29,0.079,2.797,0.166,0.295,0.398,0.466,1984,1772,0.735,91.1,984.8,10,939,0,0,1014,131,294,12,9,0,0.106,0.085,5,1984,10677,1772,1.03,4.162,100.8,4,7,250,195,0,0,0,0.921,0.55
69,Urea ,67,34,39,0.053,3.195,0.133,0.209,0.276,0.34,2835,2180,0.689,86.9,1011.4,2,263,0,0,648,9,0,4,1,0.149,0.282,0.075,5,3129,12449,2180,0.874,3.64,102.9,4,19,257,202,0,0,0,0.87,0.55
69,Urea ,68,36,43,0.06,3.188,0.174,0.235,0.293,0.347,3492,2436,0.653,87.2,1058.1,0,0,0,0,435,38,0,2,1,0.288,0.418,0.077,5,3786,14629,2436,0.85,3.089,104,4,30,276,221,0,0,0,0.917,0.55
69,Urea ,69,36,45,0.058,3.196,0.153,0.254,0.308,0.359,3965,2976,0.708,86.3,1087.6,1,420,3,191,585,77,191,2,2,0.165,0.302,0.065,7,4259,17065,2976,0.814,2.519,106.1,4,22,306,251,0,0,0,0.893,0.55
69,Urea ,70,34,43,0.057,3.157,0.137,0.232,0.322,0.374,4436,3250,0.729,79.5,1085.6,1,24,1,7,24,27,7,1,1,0.22,0.352,0.071,7,4921,20041,3250,1.146,2.881,110.6,4,19,328,273,0,0,0,0.839,0.55
69,Urea ,71,34,43,0.056,3.175,0.135,0.229,0.319,0.37,4480,3181,0.698,78.5,1122.4,0,0,0,0,0,155,0,0,1,0.234,0.368,0.1,20,4972,23291,3250,0.985,2.841,116.3,4,23,347,292,0,0,0,0.918,0.55
69,Urea ,72,34,43,0.055,3.182,0.131,0.222,0.308,0.359,4635,3467,0.767,83.5,1185.9,2,121,1,90,121,0,345,2,0,0.116,0.289,0.099,20,5127,26472,3467,0.931,2.641,119.4,4,20,370,315,0,0,0,0.865,0.55
69,Urea ,73,35,43,0.052,3.219,0.11,0.206,0.296,0.35,4411,3543,0.783,87.6,1254.3,0,0,0,0,45,180,0,1,4,0.103,0.161,0.055,20,5248,29939,3543,1.277,-99.9,128,4,12,390,335,0,0,0,0.954,0.55
69,Urea ,74,35,44,0.051,3.231,0.105,0.204,0.295,0.346,4636,3789,0.737,83.7,1246.3,1,50,0,0,1060,0,48,5,0,0.082,0.21,0.05,20,5473,33482,3789,-99.9,-99.9,164,4,16,402,347,0,0,0,-99.9,0.55
69,Urea ,75,36,48,0.054,3.197,0.107,0.203,0.289,0.37,5648,3799,0.637,72.9,1231.6,0,0,1,55,755,72,200,4,2,0.333,0.445,0.041,20,6533,37271,3799,-99.9,-99.9,-99.9,4,36,418,363,0,0,0,-99.9,0.55
69,Urea ,76,35,50,0.058,3.133,0.127,0.224,0.302,0.375,6275,4498,0.73,79.6,1298.2,0,0,2,143,0,9,233,0,1,0.235,0.336,0.081,20,7360,41070,4498,-99.9,-99.9,-99.9,4,32,454,399,0,0,0,-99.9,0.55
69,Urea ,77,33,46,0.061,3.07,0.132,0.232,0.313,0.389,6051,5072,0.77,82.2,1369.7,0,0,0,0,593,475,0,2,4,0.042,0.191,0.078,20,7369,45568,5072,-99.9,-99.9,-99.9,4,35,486,431,0,0,0,-99.9,0.55
69,Urea ,78,33,48,0.074,2.959,0.157,0.279,0.392,0.461,7119,6273,0.856,84.7,1438.6,0,0,0,0,410,161,156,1,2,0.01,0.089,0.101,20,8437,50640,6273,-99.9,-99.9,-99.9,4,44,521,466,0,0,0,-99.9,0.55
69,Urea ,79,33,47,0.069,2.999,0.148,0.263,0.371,0.429,7534,7000,0.897,86,1479.4,0,0,0,0,180,354,0,1,3,0,0.023,0.056,20,9008,56913,7000,-99.9,-99.9,-99.9,4,39,565,510,0,0,0,-99.9,0.55
69,Urea ,80,33,48,0.069,3.008,0.138,0.27,0.377,0.431,8068,7830,0.976,79.6,1475,0,0,1,49,0,0,87,0,0,0,0.013,0.058,20,9542,63913,7830,-99.9,-99.9,-99.9,4,45,604,549,0,0,0,-99.9,0.55
69,Urea ,81,32,46,0.07,2.985,0.14,0.273,0.381,0.436,7981,8103,1.046,79.4,1513.8,0,0,0,0,0,36,510,0,1,0,0,0.083,20,9542,71743,8103,-99.9,-99.9,-99.9,4,66,649,594,0,0,0,-99.9,0.55
69,Urea ,82,32,45,0.064,3.045,0.141,0.257,0.337,0.396,7507,5931,0.802,71.1,1485.4,0,0,1,155,340,0,565,1,0,0,0,0.183,20,9578,79846,8103,-99.9,-99.9,-99.9,4,62,715,660,0,0,0,-99.9,0.55
69,Urea ,83,31,40,0.066,3.004,0.146,0.265,0.34,0.4,7282,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9918,85777,8103,-99.9,-99.9,-99.9,4,56,777,722,0,0,0,-99.9,0.55
70,Aluminum,52,-99.9,0,-99.9,0,0,0,0,0,0,937.3,0,85.4,600.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,937.3,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,53,-99.9,0,-99.9,0,0,0,0,0,0,1252.3,0,89.2,623.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10937.3,1252.3,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,54,-99.9,0,-99.9,0,0,0,0,0,0,1460.6,0,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12189.6,1460.6,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,55,-99.9,0,-99.9,0,0,0,0,0,0,1565.7,0,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13650.2,1565.7,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,56,4,17,0.331,1.186,0.439,0.705,0.963,1,1609,1679,0.991,86.4,671.6,0,0,0,0,0,169,0,0,11,0,0,0.124,33,1609,15215.9,1679,1.097,25.997,92.4,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,57,4,17,0.336,1.174,0.446,0.722,0.966,1,1778,1648,0.91,83.7,683.8,0,0,0,0,36,30,0,1,2,0,0.054,0.075,39,1778,16894.9,1679,1.058,27.495,96.3,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,58,4,18,0.33,1.181,0.43,0.702,0.967,1,1844,1566,0.775,75.2,680.9,2,198,0,0,198,155,0,2,3,0,0.094,0.063,36,1844,18542.9,1679,0.978,26.897,95.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,59,6,20,0.273,1.435,0.364,0.638,0.883,0.948,2197,1954,0.849,81.9,721.7,0,0,0,0,100,108,0,1,2,0.003,0.107,0.134,41,2197,20108.9,1954,1,26.897,96.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,60,6,21,0.267,1.445,0.332,0.624,0.878,0.953,2405,2014,0.826,80.2,737.2,0,0,0,0,35,31,0,1,3,0.048,0.151,0.134,41,2405,22062.9,2014,0.967,25.997,97.8,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,61,6,22,0.268,1.447,0.346,0.63,0.877,0.949,2471,1904,0.768,77.4,756.6,0,0,0,0,0,15,0,0,1,0.078,0.184,0.142,35,2471,24076.9,2014,0.981,25.508,98,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,62,6,22,0.265,1.46,0.344,0.626,0.871,0.944,2486,2118,0.852,81.6,800.3,0,0,0,0,0,0,0,0,0,0.05,0.157,0.129,35,2486,25980.9,2118,0.937,23.903,97.7,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,63,6,22,0.265,1.46,0.344,0.626,0.871,0.944,2486,2313,0.925,83.5,832.5,1,20,0,0,20,8,0,1,2,0,0.051,0.075,35,2486,28098.9,2313,0.946,22.601,97.7,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,64,7,23,0.259,1.501,0.34,0.619,0.862,0.933,2514,2553,1.006,85.6,876.4,0,0,0,0,0,46,0,0,6,0,0,0.079,20,2514,30411.9,2553,1.049,23.689,97.4,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,65,7,23,0.256,1.518,0.335,0.618,0.857,0.927,2560,2754,1.035,89.6,929.3,0,0,0,0,0,232,32,0,12,0,0,0.015,32,2560,32964.9,2754,1.034,24.508,98.6,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,66,7,23,0.25,1.555,0.344,0.607,0.843,0.91,2760,2968,1.003,91.1,984.8,1,152,0,0,152,248,0,1,10,0,0,0.012,41,2792,35718.9,2968,1,24.508,100.8,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,67,8,24,0.228,1.684,0.332,0.59,0.796,0.859,3160,3269,0.999,86.9,1011.4,0,0,0,0,0,227,0,0,9,0,0,0.014,41,3192,38686.9,3269,1.02,25.003,102.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,68,8,24,0.232,1.672,0.34,0.6,0.797,0.868,3387,3255,0.961,87.2,1058.1,0,0,0,0,0,0,0,0,0,0,0.027,0.046,41,3419,41955.9,3269,1.024,25.61,104,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,69,8,24,0.232,1.672,0.34,0.6,0.797,0.868,3387,3793,1.038,86.3,1087.6,1,45,0,0,45,528,40,1,8,0,0,0.07,41,3419,45210.9,3793,1.063,27.194,106.1,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,70,9,25,0.216,1.765,0.338,0.577,0.758,0.824,3920,3976,0.973,79.5,1085.6,2,199,0,0,199,135,0,2,1,0,0,0.073,45,3992,49003.9,3976,1.055,28.703,110.6,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,71,11,27,0.186,1.962,0.311,0.531,0.698,0.759,4254,3925,0.88,78.5,1122.4,1,70,0,0,215,195,0,3,9,0,0.05,0.082,63,4326,52979.9,3976,1.01,28.991,116.3,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,72,12,30,0.18,2.028,0.316,0.525,0.678,0.733,4664,4122,0.876,83.5,1185.9,0,0,0,0,0,80,0,0,2,0.014,0.121,0.074,35,4736,56904.9,4122,0.907,26.311,119.4,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,73,12,30,0.184,2.017,0.326,0.531,0.681,0.736,4744,4529,0.943,87.6,1254.3,0,0,0,0,120,21,21,1,4,0,0.046,0.046,35,4816,61026.9,4529,0.962,-99.9,128,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,74,12,31,0.177,2.041,0.318,0.518,0.664,0.726,4864,4903,1.008,83.7,1246.3,0,0,0,0,0,0,0,0,0,0,0,0.049,35,4957,65555.9,4903,1.348,-99.9,164,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,75,12,31,0.177,2.041,0.318,0.518,0.664,0.726,4864,3879,0.795,72.9,1231.6,0,0,0,0,0,35,5,0,5,0,0,0.144,35,4957,70458.9,4903,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,76,12,31,0.179,2.035,0.322,0.521,0.666,0.727,4894,4251,0.844,79.6,1298.2,0,0,0,0,15,265,0,1,7,0,0,0.151,35,4992,74337.9,4903,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,77,12,32,0.173,2.078,0.321,0.509,0.649,0.707,5174,4539,0.869,82.2,1369.7,0,0,0,0,0,100,0,0,3,0,0.039,0.146,15,5272,78588.9,4903,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,78,12,32,0.179,2.06,0.334,0.519,0.656,0.713,5274,4804,0.911,84.7,1438.6,0,0,0,0,0,0,0,0,0,0,0.059,0.142,30,5372,83127.9,4903,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,79,12,32,0.179,2.06,0.334,0.519,0.656,0.713,5274,5023,0.952,86,1479.4,0,0,0,0,0,135,135,0,5,0,0.044,0.021,30,5372,87931.9,5023,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,80,12,32,0.173,2.079,0.322,0.507,0.644,0.713,5274,5130,0.956,79.6,1475,1,179,0,0,179,5,0,1,1,0,0.026,0.02,15,5507,92954.9,5130,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,81,13,33,0.162,2.157,0.311,0.49,0.623,0.689,5458,4948,0.904,79.4,1513.8,0,0,0,0,0,65,35,0,1,0,0.062,0.042,15,5691,98084.9,5130,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,82,13,32,0.161,2.159,0.31,0.487,0.619,0.685,5488,3609,0.662,71.1,1485.4,0,0,0,0,0,110,185,0,3,0,0.063,0.145,15,5756,103032.9,5130,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
70,Aluminum,83,13,31,0.149,2.207,0.285,0.465,0.598,0.665,5413,0,0,75.3,0,0,0,0,0,0,0,0,0,0,0,0.035,0,15,5866,106641.9,5130,-99.9,-99.9,-99.9,60,0,0,0,0,0,0,-99.9,0.68
71,Magnesium,50,-99.9,0,-99.9,0,0,0,0,0,0,15.7,0,0,534.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.9,15.7,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,51,-99.9,0,-99.9,0,0,0,0,0,0,40.9,0,0,579.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549.6,40.9,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,52,-99.9,0,-99.9,0,0,0,0,0,0,105.8,0,85.4,600.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.5,105.8,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,53,-99.9,0,-99.9,0,0,0,0,0,0,93.1,0,89.2,623.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.3,105.8,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,54,2,3,0.883,0.234,0.938,1,1,1,80,69.7,0.871,80.3,616.1,0,0,0,0,0,0,0,0,0,0,0,1.03,5,80,789.4,105.8,1.015,27.004,88.6,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,55,2,3,0.883,0.234,0.938,1,1,1,80,61.1,0.764,87.1,657.5,0,0,0,0,0,0,0,0,0,0,0,0.878,5,80,859.1,105.8,1.093,29.488,89.3,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,56,2,3,0.883,0.234,0.938,1,1,1,80,68.3,0.833,86.4,671.6,0,0,0,0,0,4,0,0,1,0,0,0.154,5,80,920.2,105.8,1.149,33.886,92.4,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,57,2,3,0.888,0.226,0.94,1,1,1,84,81.3,0.968,83.7,683.8,0,0,0,0,0,0,0,0,0,0,0,0.206,5,84,988.5,105.8,1.041,35.304,96.3,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,58,2,3,0.888,0.226,0.94,1,1,1,84,30.1,0.354,75.2,680.9,0,0,0,0,0,2,0,0,1,0,0,0.371,5,84,1069.8,105.8,1,35.304,95.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,59,2,3,0.89,0.222,0.942,1,1,1,86,31,0.348,81.9,721.7,1,6,0,0,6,0,0,1,0,0,0,0.377,5,86,1099.9,105.8,1,35.304,96.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,60,3,4,0.782,0.448,0.88,0.946,1,1,92,40.1,0.436,80.2,737.2,0,0,0,0,0,0,0,0,0,0,0,0.415,5,92,1130.9,105.8,1,35.304,97.8,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,61,3,4,0.782,0.448,0.88,0.946,1,1,92,40.7,0.442,77.4,756.6,0,0,0,0,0,0,0,0,0,0,0,0.393,5,92,1171,105.8,1,35.304,98,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,62,3,4,0.782,0.448,0.88,0.946,1,1,92,69,0.708,81.6,800.3,0,0,0,0,0,11,0,0,2,0,0,0.318,5,92,1211.7,105.8,1,35.304,97.7,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,63,3,4,0.804,0.413,0.893,0.951,1,1,103,75.8,0.736,83.5,832.5,0,0,0,0,0,0,0,0,0,0,0,0.303,5,103,1280.7,105.8,1,35.304,97.7,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,64,3,4,0.804,0.413,0.893,0.951,1,1,103,79.5,0.772,85.6,876.4,0,0,0,0,0,0,0,0,0,0,0,0.322,5,103,1356.5,105.8,0.989,34.883,97.4,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,65,3,4,0.804,0.413,0.893,0.951,1,1,103,81.4,0.757,89.6,929.3,0,0,0,0,0,9,0,0,3,0,0,0.321,5,103,1436,105.8,0.989,34.501,98.6,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,66,3,4,0.803,0.413,0.893,0.955,1,1,112,79.8,0.712,91.1,984.8,0,0,0,0,0,0,0,0,0,0,0.038,0.049,5,112,1517.4,105.8,0.988,34.09,100.8,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,67,3,4,0.803,0.413,0.893,0.955,1,1,112,97.4,0.862,86.9,1011.4,0,0,0,0,0,2,0,0,1,0,0.038,0.105,5,112,1597.2,105.8,0.997,33.988,102.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,68,3,4,0.778,0.453,0.877,0.956,1,1,114,98.4,0.883,87.2,1058.1,0,0,1,5,0,0,5,0,0,0,0.057,0.109,5,114,1694.6,105.8,0.991,33.683,104,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,69,2,3,0.848,0.285,0.917,1,1,1,109,99.9,0.836,86.3,1087.6,1,10,1,9,10,20,9,1,1,0,0.028,0.11,9,114,1793,105.8,0.994,33.515,106.1,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,70,2,3,0.858,0.271,0.923,1,1,1,130,112,0.862,79.5,1085.6,0,0,0,0,0,0,0,0,0,0,0.089,0.1,10,144,1892.9,112,0.994,33.315,110.6,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,71,2,3,0.858,0.271,0.923,1,1,1,130,123.5,0.988,78.5,1122.4,0,0,0,0,0,0,0,0,0,0,0,0.058,10,144,2004.9,123.5,1.054,35.093,116.3,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,72,1,2,1,0.001,1,1,1,1,120,120.8,1.007,83.5,1185.9,0,0,0,0,0,0,0,0,0,0,0,0.069,60,144,2128.4,123.5,1.026,36.017,119.4,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,73,1,2,1,0.001,1,1,1,1,120,122.4,0.968,87.6,1254.3,1,13,0,0,13,0,0,1,0,0,0,0.069,60,144,2249.2,123.5,1.064,-99.9,128,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,74,2,3,0.824,0.32,0.902,1,1,1,133,121,0.877,83.7,1246.3,0,0,0,0,0,0,0,0,0,0,0.024,0.057,13,157,2371.6,123.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,75,3,4,0.717,0.551,0.839,0.93,1,1,143,120.2,0.807,72.9,1231.6,0,0,0,0,0,12,0,0,1,0,0.105,0.015,10,157,2492.6,123.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,76,3,4,0.63,0.669,0.774,0.935,1,1,155,120,0.708,79.6,1298.2,1,24,0,0,24,5,0,1,1,0.087,0.202,0.011,10,169,2612.8,123.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,77,4,5,0.5,0.958,0.679,0.815,0.946,1,184,126,0.685,82.2,1369.7,0,0,0,0,0,0,0,0,0,0.293,0.429,0.029,10,198,2732.8,126,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,78,4,5,0.5,0.958,0.679,0.815,0.946,1,184,149.5,0.813,84.7,1438.6,0,0,0,0,0,0,0,0,0,0.03,0.194,0.09,10,198,2858.8,149.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,79,4,5,0.5,0.958,0.679,0.815,0.946,1,184,162.3,0.882,86,1479.4,0,0,0,0,0,0,0,0,0,0,0.031,0.079,10,198,3008.3,162.3,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,80,4,5,0.5,0.958,0.679,0.815,0.946,1,184,169.5,0.921,79.6,1475,0,0,0,0,0,0,0,0,0,0,0.029,0.066,10,198,3170.6,169.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,81,4,5,0.5,0.958,0.679,0.815,0.946,1,184,142.9,0.775,79.4,1513.8,0,0,1,10,0,11,10,0,1,0,0.029,0.144,10,198,3340.1,169.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
71,Magnesium,82,3,4,0.511,0.848,0.676,0.87,1,1,185,125,0.676,71.1,1485.4,0,0,0,0,0,0,0,0,0,0,0.065,0.121,24,209,3483,169.5,-99.9,-99.9,-99.9,40,0,0,0,0,0,0,-99.9,0.31
